date,price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,yr_built,renovated,yr_renovated,zipcode,city_encoded,lat,long,sqm_living15,sqm_lot15
353,600000,3,3.0,327.95,775.28,2.0,False,0,3,10,2006,False,2006,98028,10,47.7338,-122.234,180.23,891.87
353,122000,2,1.0,67.82,625.05,1.0,False,0,3,6,1953,False,1953,98148,11,47.4275,-122.324,108.7,653.48
353,275000,4,2.0,206.24,764.5,1.5,False,0,4,7,1958,False,1958,98030,3,47.3722,-122.22,154.22,780.01
353,905000,4,2.25,208.1,464.52,2.0,False,0,3,8,1900,True,2014,98122,11,47.6027,-122.295,196.95,464.52
353,718000,5,2.75,301.93,752.51,2.0,False,0,3,8,2014,False,2014,98125,11,47.7133,-122.311,117.99,752.51
353,925000,4,4.25,350.24,1213.13,2.0,False,0,4,8,1983,False,1983,98028,10,47.7517,-122.225,204.39,1138.53
353,567000,3,1.75,151.43,397.16,1.5,False,3,3,7,1908,False,1908,98115,11,47.6851,-122.322,167.23,397.16
353,699999,2,2.0,135.64,100.8,2.0,False,0,3,8,2014,False,2014,98112,11,47.6205,-122.299,146.79,111.67
353,391000,3,2.0,138.43,836.13,1.0,False,0,4,8,1977,False,1977,98006,21,47.5455,-122.184,203.46,836.13
353,267950,4,1.0,160.72,682.84,1.5,False,0,4,6,1970,False,1970,98003,0,47.3467,-122.307,133.78,720.18
353,1115000,4,2.5,342.81,1039.68,1.0,False,3,4,10,1951,False,1951,98199,11,47.6434,-122.412,321.44,758.09
353,220000,2,1.0,98.48,968.33,1.5,False,0,3,7,1965,False,1965,98125,11,47.705,-122.313,208.1,947.61
353,423500,3,2.0,164.44,557.42,1.0,False,3,3,7,1984,False,1984,98118,11,47.5644,-122.29,120.77,278.71
353,310000,1,0.75,48.31,268.03,1.0,False,0,4,6,1947,False,1947,98117,11,47.6886,-122.378,91.04,394.0
353,412000,4,3.0,225.75,672.8,2.0,False,0,3,8,2003,False,2003,98038,4,47.3533,-122.015,225.75,672.8
353,352500,3,1.75,139.35,954.02,1.0,False,0,3,7,1958,False,1958,98133,11,47.7672,-122.348,194.17,954.02
354,300000,3,2.25,192.31,671.22,1.0,False,0,3,8,1979,False,1979,98042,3,47.3551,-122.148,192.31,687.48
354,438000,5,1.0,181.16,580.64,1.5,False,0,4,7,1917,False,1917,98136,11,47.5511,-122.386,181.16,580.64
354,2320000,4,3.5,469.16,884.44,2.0,False,0,3,11,2007,False,2007,98004,21,47.6364,-122.209,225.75,859.17
354,359500,6,3.75,296.36,436.64,2.0,False,0,3,8,2003,False,2003,98042,3,47.3724,-122.105,248.98,523.97
354,489000,4,2.5,201.6,426.15,2.0,False,0,3,7,2006,False,2006,98065,15,47.5396,-121.889,201.6,484.12
354,525000,2,1.0,126.35,568.57,1.0,False,0,3,7,1947,False,1947,98115,11,47.6841,-122.291,167.23,473.81
354,750000,3,2.5,219.25,1206.53,2.0,False,0,3,8,1983,False,1983,98006,21,47.5471,-122.149,230.4,1083.71
354,577000,2,1.0,101.26,489.13,1.5,False,0,4,7,1947,False,1947,98105,11,47.6638,-122.292,193.24,371.61
354,251000,3,1.0,78.04,417.6,1.0,False,0,3,6,1921,False,1921,98146,11,47.496,-122.349,117.06,690.64
354,420000,4,2.25,210.89,845.42,2.0,False,0,3,7,1978,False,1978,98034,16,47.7242,-122.17,158.86,734.86
354,275000,2,1.5,107.77,102.47,2.0,False,0,3,7,2006,False,2006,98133,11,47.7677,-122.315,107.77,100.89
354,1387000,4,3.5,372.54,1010.78,2.0,False,3,4,11,1990,False,1990,98040,22,47.5359,-122.213,327.95,1608.15
354,939000,4,2.25,208.1,899.67,2.0,False,0,4,9,1970,False,1970,98040,22,47.5489,-122.225,226.68,893.54
354,712000,4,2.5,253.63,407.38,2.0,False,0,3,8,2001,False,2001,98075,20,47.5975,-122.038,248.05,431.44
354,335000,3,2.5,161.65,489.32,2.0,False,0,3,7,1999,False,1999,98038,4,47.3777,-122.023,202.53,464.52
354,325000,3,1.0,96.62,700.58,1.0,False,0,3,6,1951,False,1951,98133,11,47.7565,-122.339,105.91,566.71
354,475000,3,1.75,122.63,728.36,1.0,False,0,3,8,1966,False,1966,98007,21,47.6024,-122.143,190.45,710.15
354,435000,3,1.5,120.77,311.04,1.5,False,0,3,7,1904,True,2014,98144,11,47.592,-122.307,147.72,239.41
354,564500,4,2.75,288.0,1353.41,2.0,False,0,3,8,1995,False,1995,98019,8,47.7302,-121.974,265.7,1337.43
354,205000,3,1.0,120.77,917.88,1.0,False,0,4,7,1959,False,1959,98003,0,47.3352,-122.297,198.81,891.87
354,695000,5,2.0,293.57,370.68,1.5,False,0,3,7,1923,False,1923,98103,11,47.654,-122.337,165.37,393.91
354,948000,3,2.5,326.09,912.68,2.0,False,0,3,9,2002,False,2002,98075,20,47.5635,-122.032,326.09,983.66
354,280000,3,2.5,146.79,735.61,2.0,False,0,3,7,1994,False,1994,98055,5,47.4431,-122.19,153.29,735.42
354,790100,4,2.5,240.62,867.81,2.0,False,0,3,8,1985,False,1985,98052,19,47.6496,-122.114,211.82,883.51
354,410000,3,1.0,123.56,464.52,1.0,False,0,3,7,1957,False,1957,98125,11,47.7211,-122.308,178.37,723.71
354,401750,2,1.5,99.41,114.83,2.0,False,0,3,8,2005,False,2005,98116,11,47.5619,-122.382,108.7,175.4
354,445000,3,1.75,126.35,464.33,1.0,False,0,3,8,1968,True,2014,98108,11,47.547,-122.302,125.42,464.33
354,515000,5,3.0,248.05,1092.63,1.0,False,0,3,7,1981,False,1981,98052,19,47.6895,-122.129,239.69,994.34
354,740000,3,1.5,151.43,379.04,1.5,False,0,4,8,1927,False,1927,98115,11,47.6756,-122.308,181.16,379.04
354,268000,3,1.0,131.92,557.42,1.0,False,0,3,6,1941,False,1941,98146,11,47.4913,-122.336,137.5,557.42
354,184500,3,1.5,118.92,338.17,2.0,False,0,3,6,1983,False,1983,98002,1,47.334,-122.214,106.84,381.37
354,475000,3,2.25,146.79,804.45,1.0,False,0,4,7,1961,False,1961,98011,14,47.7599,-122.215,183.02,896.51
354,799000,4,1.5,168.15,611.58,1.0,False,0,3,7,1968,False,1968,98133,11,47.7273,-122.351,79.9,805.47
354,775000,4,2.5,239.69,537.63,2.0,False,0,3,9,2007,False,2007,98029,18,47.5416,-121.994,239.69,409.7
354,660000,4,2.25,295.43,1268.4,2.0,False,0,3,9,1978,False,1978,98074,20,47.6316,-122.05,270.35,1147.35
354,550000,3,3.75,146.79,121.05,2.0,False,0,3,8,2010,False,2010,98144,11,47.5875,-122.315,144.93,120.22
354,384500,2,1.0,104.98,486.44,1.0,False,0,4,6,1942,False,1942,98146,11,47.5103,-122.386,93.83,494.24
354,325000,3,2.5,235.97,395.77,2.0,False,0,3,7,2005,False,2005,98042,3,47.3989,-122.164,203.46,395.77
354,313100,3,2.0,160.72,1191.11,1.0,False,0,3,8,1994,False,1994,98001,1,47.353,-122.272,183.95,1053.15
354,485000,4,2.75,270.35,1520.08,1.0,False,2,4,9,1969,False,1969,98003,0,47.3397,-122.322,264.77,1384.63
354,1500000,4,3.25,322.37,485.14,2.0,False,0,3,10,2005,False,2005,98033,16,47.6845,-122.209,287.07,627.84
354,438000,3,2.25,169.08,850.06,1.0,False,0,3,7,1961,False,1961,98133,11,47.737,-122.334,165.37,748.33
354,790000,4,2.5,246.19,464.52,2.0,False,0,3,8,2007,False,2007,98116,11,47.5605,-122.396,103.12,580.64
354,394000,2,2.0,162.58,253.72,2.0,False,0,3,8,2012,False,2012,98065,15,47.5169,-121.878,153.29,253.72
354,549000,5,2.5,319.59,1147.35,1.0,False,2,4,9,1976,False,1976,98003,0,47.3427,-122.325,319.59,1185.72
354,425000,5,2.0,232.26,725.02,1.5,False,0,3,7,1921,False,1921,98146,11,47.5031,-122.348,108.7,713.12
354,465000,3,1.5,118.92,438.5,1.0,False,0,4,7,1941,False,1941,98126,11,47.5509,-122.377,118.92,438.5
354,229000,3,1.0,87.33,780.39,1.0,False,0,3,7,1958,False,1958,98056,5,47.5108,-122.165,110.55,780.39
354,380000,4,1.75,161.65,850.06,1.0,False,0,3,7,1974,False,1974,98188,11,47.4498,-122.28,143.07,849.78
354,535000,4,2.25,172.8,349.87,2.0,False,0,3,8,1995,False,1995,98029,18,47.5699,-122.006,172.8,387.31
354,450000,4,2.25,189.52,888.62,1.0,False,0,3,8,1959,False,1959,98133,11,47.7356,-122.335,175.59,797.11
354,385000,5,1.75,203.46,766.45,1.0,False,2,3,7,1963,False,1963,98055,5,47.4887,-122.223,238.76,766.45
354,691100,3,2.75,219.25,1497.32,1.0,False,0,4,8,1983,False,1983,98006,21,47.5698,-122.121,196.95,1497.32
354,675000,4,1.75,228.54,534.19,1.5,False,3,5,7,1919,False,1919,98126,11,47.5601,-122.378,163.51,448.72
354,851000,4,2.5,290.79,1226.51,2.0,False,0,3,10,1996,False,1996,98075,20,47.5878,-121.976,263.84,972.69
354,695000,4,2.5,262.92,1350.62,2.0,False,0,3,8,2003,False,2003,98065,15,47.5405,-121.882,210.89,644.65
354,1295000,5,4.0,412.49,861.21,1.0,False,0,5,10,1968,False,1968,98040,22,47.5708,-122.212,252.7,893.17
354,1575000,4,3.25,316.8,940.64,2.0,False,0,3,10,2007,False,2007,98040,22,47.5653,-122.223,212.75,940.64
354,585888,3,2.0,138.43,690.36,1.0,False,0,4,7,1966,False,1966,98052,19,47.6697,-122.162,157.94,717.68
354,255000,3,1.5,131.92,694.91,1.0,False,0,4,7,1963,False,1963,98058,5,47.4651,-122.184,159.79,715.35
354,510000,2,1.5,172.8,473.81,1.0,False,0,3,7,1940,False,1940,98136,11,47.5573,-122.392,158.86,473.81
354,420250,3,2.0,140.28,339.75,1.0,False,0,3,8,2007,False,2007,98053,19,47.7225,-122.029,140.28,339.75
354,1475000,3,2.5,238.76,464.52,2.0,False,0,3,11,1984,False,1984,98102,11,47.6295,-122.32,145.86,464.52
354,3650000,6,4.75,509.11,1802.41,1.5,True,4,5,11,1936,False,1936,98105,11,47.6515,-122.277,326.09,1468.8
354,544800,5,2.75,296.36,544.13,2.0,False,0,3,9,2004,False,2004,98058,5,47.4575,-122.119,288.0,544.13
354,675000,3,2.75,313.08,497.03,1.5,False,1,4,7,1910,False,1910,98136,11,47.5373,-122.39,159.79,521.93
354,546000,4,2.5,195.1,129.79,3.0,False,0,3,8,2008,False,2008,98144,11,47.5928,-122.295,138.43,111.58
354,269000,4,2.5,191.38,335.19,2.0,False,0,3,7,2004,False,2004,98198,11,47.362,-122.309,191.38,335.19
354,480000,4,2.5,273.13,852.11,2.0,False,0,3,9,2006,False,2006,98001,1,47.3444,-122.269,247.12,739.04
354,479900,4,2.0,233.19,905.8,1.0,False,0,3,8,1960,False,1960,98028,10,47.7438,-122.229,183.95,905.8
354,560000,3,2.5,202.53,666.02,2.0,False,0,3,8,1990,False,1990,98029,18,47.5714,-122.002,199.74,549.43
354,144000,3,1.0,116.13,772.4,1.0,False,0,3,6,1958,False,1958,98058,5,47.4522,-122.178,110.37,715.35
354,1955000,4,2.75,289.86,733.75,1.0,True,4,4,8,1963,False,1963,98034,16,47.7165,-122.259,244.33,1288.38
354,244000,3,1.75,135.64,435.9,1.0,False,0,3,7,1988,False,1988,98055,5,47.472,-122.192,148.64,423.36
354,790000,3,2.5,222.04,1401.35,2.0,False,0,3,8,2000,False,2000,98010,6,47.3389,-122.048,171.87,1625.25
354,281000,4,2.25,155.8,334.45,2.0,False,0,3,7,2012,False,2012,98092,1,47.32,-122.178,155.8,334.45
354,287500,3,2.0,163.51,663.98,1.0,False,0,4,6,1936,False,1936,98055,5,47.4799,-122.232,159.79,663.98
354,797500,4,2.5,303.79,763.94,2.0,False,0,3,10,1998,False,1998,98075,20,47.6018,-122.073,321.44,824.24
354,299000,1,2.5,183.95,698.72,1.0,False,0,4,7,1979,False,1979,98055,5,47.4343,-122.192,183.95,743.22
354,499000,3,1.75,246.19,1093.84,1.0,False,1,3,8,1952,False,1952,98146,11,47.4909,-122.363,246.19,940.18
354,675000,4,1.75,176.52,817.55,1.0,False,0,3,8,1975,False,1975,98033,16,47.6579,-122.197,211.82,817.55
354,890000,4,2.5,272.21,850.81,2.0,False,0,3,9,2005,False,2005,98052,19,47.7065,-122.13,333.52,749.26
354,319000,2,1.5,101.26,78.69,3.0,False,0,3,8,2009,False,2009,98133,11,47.7235,-122.352,101.26,103.87
354,487275,4,2.5,222.97,370.31,2.0,False,0,3,8,1999,False,1999,98065,15,47.5344,-121.877,192.31,370.31
354,630000,4,2.5,235.97,808.81,2.0,False,0,3,9,1997,False,1997,98075,20,47.5855,-122.031,235.97,579.62
354,546000,4,3.0,166.3,334.45,1.5,False,0,3,8,1901,False,1901,98122,11,47.6117,-122.313,164.44,289.76
354,345000,2,1.5,77.11,85.47,2.0,False,0,3,7,2005,False,2005,98144,11,47.5998,-122.306,77.11,111.48
354,795000,5,3.0,255.48,929.03,1.0,False,0,4,7,1957,False,1957,98008,21,47.5878,-122.13,234.12,929.03
354,275000,3,2.5,158.86,671.69,2.0,False,0,3,7,1996,False,1996,98003,0,47.2778,-122.298,159.79,607.31
354,379600,3,1.75,117.99,1153.86,1.0,False,0,4,7,1962,False,1962,98056,5,47.5387,-122.179,144.93,920.67
354,650000,4,2.75,302.86,495.64,2.0,False,0,3,9,2003,False,2003,98065,15,47.5414,-121.864,295.43,505.21
354,480000,4,2.5,250.84,901.16,1.0,False,0,3,8,1978,False,1978,98011,14,47.7752,-122.198,229.47,857.31
354,266000,2,1.0,65.03,516.45,1.0,False,0,5,6,1949,False,1949,98155,11,47.7492,-122.311,114.27,752.51
354,418000,2,1.0,96.62,641.03,1.0,False,0,4,7,1915,False,1915,98136,11,47.5411,-122.391,150.5,583.43
354,386000,4,2.25,261.06,795.25,1.0,False,0,3,8,1979,False,1979,98058,5,47.4437,-122.124,222.97,706.06
354,349500,3,1.0,130.06,328.69,1.0,False,0,3,7,1953,False,1953,98118,11,47.5405,-122.27,150.5,588.17
354,2250000,5,5.25,316.8,754.19,2.0,False,0,3,11,2006,False,2006,98039,23,47.6295,-122.236,316.8,1508.37
354,600000,3,2.0,135.64,260.13,1.0,False,0,4,7,1921,False,1921,98105,11,47.67,-122.295,165.37,423.64
354,287500,4,2.0,113.34,849.78,1.0,False,0,5,7,1953,False,1953,98146,11,47.5011,-122.336,113.34,796.74
354,237200,3,1.5,113.34,836.13,1.0,False,0,4,7,1968,False,1968,98042,3,47.3642,-122.109,113.34,879.98
354,348000,3,2.5,160.72,371.98,2.0,False,0,3,7,1999,False,1999,98148,11,47.4317,-122.328,160.72,513.1
354,392400,5,2.5,234.12,2596.73,1.5,False,0,3,7,1942,True,1970,98155,11,47.7733,-122.318,170.01,1335.29
354,463000,3,1.75,187.66,1030.76,1.0,False,0,4,7,1975,False,1975,98034,16,47.7351,-122.183,188.59,994.99
354,395000,3,2.5,182.09,367.25,2.0,False,0,3,8,1999,False,1999,98059,5,47.4904,-122.158,157.01,333.8
354,925000,4,2.5,311.23,418.16,2.0,False,0,3,9,2002,False,2002,98117,11,47.688,-122.379,92.9,418.06
354,435000,4,2.5,202.53,603.87,2.0,False,0,3,7,1945,False,1945,98126,11,47.5365,-122.37,85.47,603.87
354,482500,3,2.0,123.56,602.94,1.0,False,0,4,7,1954,False,1954,98125,11,47.7181,-122.308,146.79,669.09
354,525000,4,2.0,209.96,713.5,1.0,False,0,4,7,1947,False,1947,98177,11,47.7193,-122.361,167.23,713.5
354,576000,3,1.75,139.35,1290.52,1.0,False,0,4,7,1951,False,1951,98005,21,47.5866,-122.175,187.66,1290.52
354,671000,4,2.75,175.59,137.03,2.0,False,0,3,9,2015,False,2015,98199,11,47.6472,-122.383,153.29,156.26
355,560000,3,2.5,129.14,131.09,3.0,False,0,3,8,2008,False,2008,98103,11,47.6485,-122.334,125.42,117.62
355,525000,3,1.5,170.94,1017.85,1.0,False,0,4,8,1970,False,1970,98033,16,47.6746,-122.164,156.08,1017.29
355,775900,3,2.5,250.84,535.49,2.0,False,0,3,9,2014,False,2014,98075,20,47.5618,-122.027,303.79,1365.67
355,280000,2,1.0,121.7,613.16,1.0,False,0,3,6,1942,False,1942,98168,11,47.4834,-122.332,115.2,613.16
355,364950,4,2.5,192.31,277.97,2.0,False,0,3,8,2002,False,2002,98058,5,47.4496,-122.12,176.52,274.71
355,449950,4,3.0,305.65,1001.77,2.0,False,0,3,9,1990,False,1990,98031,3,47.3904,-122.178,261.06,1001.77
355,550000,4,2.0,192.31,912.49,1.0,False,0,5,7,1955,False,1955,98006,21,47.566,-122.14,120.77,889.27
355,342000,4,1.0,129.14,838.26,1.5,False,0,3,7,1955,False,1955,98155,11,47.7754,-122.296,163.51,838.26
355,281700,3,1.0,145.86,772.58,1.0,False,0,3,7,1962,False,1962,98031,3,47.3943,-122.198,188.59,770.63
355,595000,3,2.5,177.44,285.68,2.0,False,0,3,8,2001,False,2001,98029,18,47.5491,-122.005,180.23,323.77
355,593450,4,2.25,197.88,666.3,2.0,False,0,4,8,1964,False,1964,98008,21,47.6271,-122.112,177.44,710.99
355,465000,3,2.5,153.29,430.7,2.0,False,0,3,8,1999,False,1999,98075,20,47.5997,-122.016,153.29,418.44
355,454000,5,2.25,236.9,854.71,1.0,False,0,4,8,1975,False,1975,98166,11,47.4673,-122.363,194.17,854.71
355,1234570,2,2.5,229.47,56.58,3.0,False,0,3,11,2011,False,2011,98112,11,47.6182,-122.312,226.68,114.18
355,337000,3,1.75,133.78,1055.75,1.0,False,0,3,7,1985,False,1985,98155,11,47.743,-122.328,181.16,872.36
355,899100,5,2.5,223.9,1421.42,1.0,False,0,4,8,1975,False,1975,98040,22,47.5416,-122.231,226.68,1421.42
355,635000,5,2.75,243.41,510.97,1.5,False,0,3,7,1911,False,1911,98117,11,47.6806,-122.388,166.3,510.97
355,228950,3,1.0,104.05,615.48,1.0,False,0,3,6,1942,False,1942,98168,11,47.4879,-122.332,104.05,631.18
355,642450,3,1.75,170.01,386.48,1.0,False,0,3,7,1919,False,1919,98144,11,47.5962,-122.288,181.16,386.48
355,339950,3,2.5,160.72,398.18,2.0,False,0,3,7,1999,False,1999,98148,11,47.432,-122.329,165.37,403.48
355,631000,3,2.25,155.15,129.69,2.0,False,0,3,9,2015,False,2015,98115,11,47.6814,-122.288,149.57,482.26
355,331000,4,3.0,230.68,529.64,2.0,False,0,3,8,2005,False,2005,98030,3,47.3623,-122.199,192.77,531.41
355,305000,3,1.0,104.05,940.64,1.0,False,0,3,6,1961,False,1961,98059,5,47.4794,-122.078,104.05,819.4
355,344900,4,2.5,199.74,712.57,1.0,False,0,5,7,1976,False,1976,98031,3,47.3942,-122.189,149.57,682.84
355,122000,2,1.0,70.61,490.53,1.0,False,0,3,6,1946,False,1946,98168,11,47.483,-122.33,158.86,612.6
355,240000,3,1.5,99.41,825.54,1.0,False,0,4,7,1984,False,1984,98030,3,47.3516,-122.166,160.72,878.96
355,875000,3,2.5,234.12,348.39,2.0,False,1,4,9,1995,False,1995,98116,11,47.5671,-122.404,209.03,576.0
355,520000,3,2.0,140.28,349.32,1.0,False,0,5,7,1925,False,1925,98136,11,47.5425,-122.39,140.28,349.32
355,390000,2,1.0,91.04,353.03,1.0,False,0,3,7,1926,False,1926,98103,11,47.6903,-122.34,141.21,465.44
355,374950,4,3.0,235.97,817.55,1.0,False,1,3,9,1977,False,1977,98023,0,47.3204,-122.387,235.97,817.55
355,520000,2,1.0,104.05,570.52,1.0,False,0,3,7,1946,False,1946,98117,11,47.6924,-122.372,139.35,699.47
355,430000,3,2.0,172.8,696.77,1.0,False,0,3,7,1909,True,1950,98106,11,47.5662,-122.364,92.9,464.52
355,1070000,4,2.5,254.55,464.52,2.0,False,0,3,9,2012,False,2012,98107,11,47.674,-122.371,154.22,464.52
355,775000,4,1.75,215.53,519.79,1.0,False,0,3,7,1956,False,1956,98199,11,47.6397,-122.388,170.94,519.89
355,562000,2,2.25,120.77,122.07,3.0,False,0,3,8,2008,False,2008,98103,11,47.6536,-122.356,120.77,121.89
355,280000,3,1.0,107.77,1010.88,1.0,False,0,2,7,1983,False,1983,98074,20,47.6339,-122.033,118.92,1007.35
355,220650,2,1.75,135.64,975.48,1.0,False,0,3,7,1980,False,1980,98045,7,47.4461,-121.768,124.49,891.87
355,342000,4,2.25,182.46,328.97,2.0,False,0,3,9,2013,False,2013,98030,3,47.3594,-122.201,163.23,329.53
355,494000,3,3.5,145.86,138.05,2.5,False,0,3,8,2000,False,2000,98199,11,47.652,-122.384,149.57,138.05
355,580000,5,2.5,232.26,1105.55,1.0,False,0,3,7,1963,False,1963,98007,21,47.5915,-122.132,261.99,1105.55
355,458000,3,1.5,136.57,889.08,1.0,False,0,3,7,1941,False,1941,98125,11,47.7032,-122.306,129.14,889.08
355,298000,4,2.5,182.09,1096.07,2.0,False,0,3,8,1999,False,1999,98092,1,47.3293,-122.205,219.25,1094.86
355,563000,3,2.0,128.21,464.52,1.5,False,0,4,7,1917,False,1917,98117,11,47.6807,-122.369,125.42,464.52
355,278000,3,1.5,176.52,928.47,1.0,False,0,3,7,1960,False,1960,98168,11,47.4729,-122.301,176.52,928.47
355,455000,2,1.0,77.11,371.61,1.0,False,0,4,6,1947,False,1947,98117,11,47.6909,-122.381,131.92,371.61
355,650000,3,2.25,166.3,922.25,1.0,False,2,4,7,1969,False,1969,98075,20,47.5822,-122.077,242.48,994.06
355,638000,3,1.0,170.01,408.77,1.5,False,0,4,8,1930,False,1930,98122,11,47.6052,-122.3,153.29,408.77
355,260000,3,3.0,222.04,835.48,2.0,False,0,3,8,1988,False,1988,98003,0,47.3532,-122.306,169.08,962.66
355,227450,2,1.0,61.32,604.71,1.0,False,0,4,5,1952,False,1952,98056,5,47.4938,-122.171,90.12,530.75
355,1000000,3,2.5,295.43,974.74,2.0,False,2,3,10,1991,False,1991,98052,19,47.655,-122.124,278.71,911.56
355,490000,4,3.0,245.26,489.32,2.0,False,0,3,7,2001,False,2001,98065,15,47.5298,-121.88,245.26,526.76
355,655000,6,5.0,264.77,613.16,2.0,False,0,3,7,1994,False,1994,98033,16,47.6813,-122.187,173.73,919.74
355,837000,5,2.75,273.13,485.42,2.0,False,0,3,8,2010,False,2010,98052,19,47.6879,-122.107,287.07,581.67
355,160000,2,1.0,94.76,1267.85,1.0,False,0,5,6,1915,True,1974,98022,2,47.2848,-121.927,91.04,766.45
355,499900,4,2.25,219.25,710.71,1.0,False,0,3,8,1963,False,1963,98155,11,47.75,-122.292,215.53,1027.51
355,645000,4,2.5,209.03,993.69,2.0,False,0,3,8,1996,False,1996,98006,21,47.5715,-122.128,217.39,1234.31
355,375000,2,1.0,70.61,557.42,1.0,False,0,3,6,1942,False,1942,98199,11,47.646,-122.384,126.35,557.42
355,240000,3,1.75,143.07,621.24,1.0,False,0,3,7,1991,False,1991,98022,2,47.1938,-121.981,143.07,672.8
355,320000,4,2.25,144.0,704.11,2.0,False,0,3,8,1993,False,1993,98038,4,47.354,-122.047,151.43,594.3
355,1550000,4,4.0,490.53,1642.25,2.0,False,3,3,11,1978,False,1978,98040,22,47.5323,-122.238,322.37,1623.39
355,750000,5,3.5,276.85,539.67,2.0,False,2,3,8,2005,False,2005,98029,18,47.5537,-121.996,196.95,317.36
355,481000,3,1.75,144.93,278.71,1.0,False,0,4,6,1918,False,1918,98103,11,47.6846,-122.345,129.14,278.71
355,570000,1,1.0,66.89,700.49,1.0,True,4,4,6,1905,False,1905,98198,11,47.3509,-122.323,104.05,904.5
355,460000,3,2.0,111.48,680.05,1.0,False,0,3,7,1955,False,1955,98115,11,47.6986,-122.286,162.58,763.66
355,226750,3,1.75,99.41,586.68,1.0,False,0,3,7,1992,False,1992,98023,0,47.2803,-122.356,141.21,530.2
355,705000,3,1.0,133.78,243.22,1.5,False,0,4,7,1906,False,1906,98103,11,47.6582,-122.336,171.87,370.68
355,372500,2,1.0,81.75,1017.29,1.0,False,0,4,7,1944,False,1944,98133,11,47.7332,-122.352,134.71,702.35
355,570000,3,1.0,154.22,710.71,1.5,False,0,3,7,1910,False,1910,98118,11,47.5576,-122.277,162.58,535.12
355,950000,3,3.0,335.38,1624.22,2.0,False,2,4,8,1954,False,1954,98146,11,47.4852,-122.357,207.17,1170.58
355,659000,2,2.5,134.71,112.69,2.0,False,0,3,9,2015,False,2015,98107,11,47.6692,-122.372,150.5,135.27
355,515000,5,2.5,157.01,223.15,1.5,False,0,3,7,1930,False,1930,98117,11,47.6903,-122.38,111.48,372.08
355,365000,4,2.5,188.59,669.83,1.0,False,0,5,7,1969,False,1969,98059,5,47.5067,-122.16,183.95,702.35
355,740000,4,2.0,260.13,793.39,1.0,False,0,4,8,1977,False,1977,98052,19,47.6869,-122.126,229.47,873.29
355,355000,4,2.5,199.74,334.45,2.0,False,0,3,7,2010,False,2010,98038,4,47.3658,-122.019,206.24,363.72
355,265000,3,1.5,165.37,947.24,1.0,False,0,4,7,1967,False,1967,98001,1,47.3375,-122.291,122.63,731.61
355,510000,1,1.0,63.17,613.16,1.0,False,0,3,5,1916,False,1916,98199,11,47.6567,-122.392,108.7,510.97
355,638000,4,1.75,136.57,393.54,1.5,False,0,4,7,1946,False,1946,98107,11,47.6692,-122.399,137.5,501.68
355,456200,2,1.75,112.41,718.42,1.0,False,0,3,6,1904,False,1904,98125,11,47.7148,-122.282,155.15,718.42
355,352000,2,1.0,87.33,464.52,1.0,False,0,4,7,1937,False,1937,98117,11,47.6879,-122.385,144.93,418.06
355,325000,2,1.0,93.83,574.14,1.0,False,0,3,6,1903,False,1903,98118,11,47.5532,-122.28,144.93,574.14
355,2000000,3,2.5,324.23,1956.91,1.0,True,4,3,10,1968,False,1968,98074,20,47.6092,-122.073,165.37,1416.21
355,240000,3,1.0,117.06,735.79,1.0,False,0,3,7,1966,False,1966,98003,0,47.3452,-122.308,120.77,735.79
355,502501,2,1.0,102.19,441.29,1.0,False,0,3,7,1946,False,1946,98116,11,47.5772,-122.381,170.01,441.29
355,675000,4,2.5,277.78,501.68,2.0,False,0,3,8,2005,False,2005,98074,20,47.6122,-122.009,268.49,607.4
355,797000,4,2.75,246.19,799.89,2.0,False,0,3,8,1959,True,2007,98008,21,47.6155,-122.121,156.08,772.58
355,1265000,4,3.0,290.79,245.82,2.5,False,0,5,9,1906,False,1906,98102,11,47.6272,-122.316,271.28,418.06
355,739999,4,2.75,311.23,603.87,2.0,False,0,3,10,1999,False,1999,98075,20,47.5838,-122.027,274.99,647.53
355,385000,3,1.0,94.76,552.77,1.0,False,0,3,6,1950,False,1950,98106,11,47.5436,-122.357,167.23,552.77
355,530000,3,2.5,130.99,116.13,2.0,False,0,3,8,2010,False,2010,98119,11,47.6515,-122.375,159.79,262.45
355,305000,4,2.75,188.59,798.97,1.0,False,0,4,7,1977,False,1977,98042,3,47.3942,-122.16,168.15,798.97
355,431000,2,1.5,120.77,371.61,1.5,False,0,4,6,1900,False,1900,98144,11,47.5937,-122.301,137.5,371.61
355,389000,3,1.0,123.56,347.46,1.5,False,0,3,6,1903,False,1903,98118,11,47.5502,-122.274,123.56,469.44
355,300000,6,3.0,222.97,870.78,2.0,False,0,3,7,1991,False,1991,98002,1,47.3262,-122.214,191.38,679.68
355,695000,3,2.0,237.83,631.74,1.0,False,1,4,8,1952,False,1952,98136,11,47.5506,-122.395,165.37,631.74
355,335000,4,2.25,195.1,678.66,1.0,False,0,4,7,1963,False,1963,98188,11,47.4676,-122.296,163.51,678.94
355,406000,3,1.0,89.19,489.04,1.0,False,0,3,7,1953,False,1953,98115,11,47.6805,-122.301,105.91,478.45
355,254999,3,1.0,146.79,702.35,1.0,False,0,4,7,1976,False,1976,98001,1,47.3318,-122.277,146.79,702.35
